path,size_bytes,last_commit_date,ref_count,ref_locations,reason_guess
library/tests/test_cli_ci.py,402,2025-08-07,0,,test_artifact
nextjs-app/eslint.config.mjs,393,2025-08-07,0,,unknown_orphan
setup-git-hooks.sh,378,2025-08-07,0,,unknown_orphan
.claude/settings.json,357,2025-08-07,0,,unknown_orphan
cli/.gitignore,341,2025-08-05,0,,unknown_orphan
nextjs-app/.env.local.example,330,2025-08-07,0,,test_artifact
platform/Makefile,300,2025-08-07,0,,unknown_orphan
docker-ollama-server/railway.json,299,2025-08-07,0,,unknown_orphan
examples/driftguard-demo/screenshots/actions-tab.png,293,2025-08-08,0,,screenshot_duplicate+test_artifact+image_asset
examples/driftguard-demo/screenshots/status-checks.png,288,2025-08-08,0,,screenshot_duplicate+test_artifact+image_asset
examples/driftguard-demo/screenshots/workflow-summary.png,288,2025-08-08,0,,screenshot_duplicate+test_artifact+image_asset
examples/driftguard-demo/screenshots/merge-block.png,286,2025-08-08,0,,screenshot_duplicate+test_artifact+image_asset
examples/driftguard-demo/screenshots/branch-settings.png,281,2025-08-08,0,,screenshot_duplicate+test_artifact+image_asset
library/promptops/providers/__init__.py,281,2025-08-08,0,,unknown_orphan
platform/.env.example,274,2025-08-07,0,,test_artifact
.dockerignore,270,2025-08-07,0,,unknown_orphan
examples/driftguard-demo/screenshots/workflow-logs.png,266,2025-08-08,0,,screenshot_duplicate+test_artifact+image_asset
vercel.json,266,2025-08-07,0,,unknown_orphan
examples/driftguard-demo/screenshots/artifact-download.png,264,2025-08-08,0,,screenshot_duplicate+test_artifact+image_asset
nextjs-app/next.config.js,259,2025-08-05,0,,unknown_orphan
examples/driftguard-demo/screenshots/pr-passed.png,251,2025-08-08,0,,screenshot_duplicate+test_artifact+image_asset
railway.toml,248,2025-08-07,0,,unknown_orphan
docker-ollama-server/railway.toml,245,2025-08-07,0,,unknown_orphan
library/Makefile,240,2025-08-07,0,,unknown_orphan
nextjs-app/.next/static/chunks/pages/_app-0a0020ddd67f79cf.js,234,2025-08-07,0,,cache
cli/promptevolver_cli/__init__.py,232,2025-08-07,0,,unknown_orphan
examples/driftguard-demo/screenshots/pr-skipped.png,232,2025-08-08,0,,screenshot_duplicate+test_artifact+image_asset
cli/test_prompts.txt,223,2025-08-07,0,,test_artifact
docker-ollama-server/.railway,222,2025-08-07,0,,unknown_orphan
examples/driftguard-demo/screenshots/pr-failed.png,220,2025-08-08,0,,screenshot_duplicate+test_artifact+image_asset
nextjs-app/.next/static/chunks/pages/_error-03529f2c21436739.js,219,2025-08-07,0,,cache
nextjs-app/next-env.d.ts,211,2025-08-05,0,,unknown_orphan
.env.hf,209,2025-08-07,0,,unknown_orphan
nextjs-app/vercel.json,202,2025-08-07,0,,unknown_orphan
Dockerfile,201,2025-08-07,0,,unknown_orphan
library/promptops/__init__.py,182,2025-08-07,0,,unknown_orphan
platform/tests/test_ok.py,175,2025-08-07,0,,test_artifact
docs/img/branch-protection-complete.png,170,2025-08-08,0,,screenshot_duplicate+image_asset
hf-space/requirements_correct.txt,170,2025-08-07,0,,unknown_orphan
hf-space/requirements_fixed.txt,170,2025-08-07,0,,unknown_orphan
nixpacks.toml,160,2025-08-07,0,,unknown_orphan
docs/img/status-check-selection.png,158,2025-08-08,0,,screenshot_duplicate+image_asset
docs/img/branch-protection-nav.png,157,2025-08-08,0,,screenshot_duplicate+image_asset
docs/img/branch-protection-basic.png,152,2025-08-08,0,,screenshot_duplicate+image_asset
nextjs-app/postcss.config.mjs,146,2025-08-07,0,,unknown_orphan
hf-space/WORKING_FILES/requirements.txt,140,2025-08-07,0,,unknown_orphan
hf-space/requirements.txt,137,2025-08-07,0,,unknown_orphan
nextjs-app/.env.example,133,2025-08-07,0,,test_artifact
nextjs-app/.next/static/chunks/app/api/optimize/route-f0d730cb4f0d5e23.js,132,2025-08-07,0,,cache
.railwayignore,129,2025-08-07,0,,unknown_orphan
library/promptops/legacy_alias.py,126,2025-08-07,0,,unknown_orphan
nextjs-app/.next/export-marker.json,112,2025-08-07,0,,cache
nextjs-app/.next/app-path-routes-manifest.json,98,2025-08-07,0,,cache
nextjs-app/.next/diagnostics/build-diagnostics.json,94,2025-08-07,0,,cache
.markdownlint.jsonc,91,2025-08-08,0,,unknown_orphan
platform/driftguard/__init__.py,89,2025-08-07,0,,unknown_orphan
cli/tests/__init__.py,86,2025-08-07,0,,test_artifact
nextjs-app/convex.json,83,2025-08-06,0,,unknown_orphan
nextjs-app/.next/static/HMoo89IQ3cZhNkYmKQkN1/_ssgManifest.js,81,2025-08-07,0,,cache
cli/tests/fixtures/__init__.py,64,2025-08-07,0,,test_artifact
nextjs-app/.env.production,63,2025-08-07,0,,unknown_orphan
cli/tests/utils/__init__.py,61,2025-08-07,0,,test_artifact
cli/tests/integration/__init__.py,56,2025-08-07,0,,test_artifact
cli/tests/unit/__init__.py,50,2025-08-07,0,,test_artifact
platform/alembic/README,39,2025-08-07,0,,unknown_orphan
nextjs-app/.next/diagnostics/framework.json,38,2025-08-07,0,,cache
platform/driftguard/alerts/__init__.py,32,2025-08-07,0,,unknown_orphan
nextjs-app/.next/BUILD_ID,22,2025-08-07,0,,cache
nextjs-app/.next/package.json,21,2025-08-07,0,,cache
nextjs-app/.next/types/package.json,19,2025-08-07,0,,cache
nextjs-app/.gitignore,8,2025-08-05,0,,unknown_orphan
nextjs-app/.next/react-loadable-manifest.json,3,2025-08-07,0,,cache
dev.pid,0,2025-08-07,0,,unknown_orphan
